"slot","category","partId","displayName","inferredOriginalCode","originalNameKr","originalDescriptionKr","source_relative_path","model_path","texture_output","vertices","triangles","xfi_path","xfi_header","xfi_header_kind","attachSlot","attachVariant","transformCount","transformTranslations","directionRangeCount","directionRanges","parseStatus"
"Firepower","UnitParts/ArmWeapons","","","","","","datan\common\larm81m.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common_larm81m_b8748ab9.obj","","7","5","datan/common/larm81m.xfi","-1","numeric_slot_code","","","0","","1","0:0:10","parsed"
"Firepower","UnitParts/ArmWeapons","nova_fire_n_arm59_dmsz","데미시즈N","3059","데미시즈N","적 유닛의 방어력 30을 무시합니다.","datan\common\n_arm59_dmsz.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common_n_arm59_dmsz_23a50f4e.obj","","81","80","datan/common/n_arm59_dmsz.xfi","4","numeric_slot_code","","","0","","7","0:100:120|1:15:45|2:0:15|3:90:100|4:75:90|5:0:0|6:45:75","parsed"
"Firepower","UnitParts/ArmWeapons","nova_fire_n_arm60_mgbr","메가배럴N","3060","메가배럴N","","datan\common\n_arm60_mgbr.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common_n_arm60_mgbr_93f3db04.obj","","392","302","datan/common/n_arm60_mgbr.xfi","4","numeric_slot_code","","","0","","7","0:90:105|1:15:45|2:0:15|3:105:120|4:75:90|5:0:0|6:45:75","parsed"
"Firepower","UnitParts/ArmWeapons","nova_fire_n_arm61_bsrsk","바실리스크N","3061","바실리스크N","적 유닛의 방어력 60을 무시합니다.","datan\common\n_arm61_bsrsk.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common_n_arm61_bsrsk_93c34796.obj","","277","210","datan/common/n_arm61_bsrsk.xfi","4","numeric_slot_code","","","0","","7","0:90:105|1:15:45|2:0:15|3:105:120|4:75:90|5:0:0|6:45:75","parsed"
"Firepower","UnitParts/ArmWeapons","nova_fire_n_arm62_knst","캐니스터N","3062","캐니스터N","스플레쉬 데미지 상승","datan\common\n_arm62_knst.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common_n_arm62_knst_ebcd5b3d.obj","","244","232","datan/common/n_arm62_knst.xfi","4","numeric_slot_code","","","0","","7","0:90:105|1:15:45|2:0:15|3:105:120|4:75:90|5:0:0|6:45:75","parsed"
"Firepower","UnitParts/ArmWeapons","nova_fire_n_arm63_krst","클러스터N","3063","클러스터N","스플레쉬 데미지 상승","datan\common\n_arm63_krst.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common_n_arm63_krst_540a7073.obj","","174","199","datan/common/n_arm63_krst.xfi","4","numeric_slot_code","","","0","","7","0:90:105|1:15:45|2:0:15|3:105:120|4:75:90|5:0:0|6:45:75","parsed"
"Firepower","UnitParts/ArmWeapons","nova_fire_n_arm64_hdkn","핸드케넌N","3064","핸드케넌N","적 유닛의 방어력 50을 무시합니다.","datan\common\n_arm64_hdkn.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common_n_arm64_hdkn_ebda1fa4.obj","","373","321","datan/common/n_arm64_hdkn.xfi","4","numeric_slot_code","","","0","","7","0:90:105|1:15:45|2:0:15|3:105:120|4:75:90|5:0:0|6:45:75","parsed"
"Firepower","UnitParts/ArmWeapons","nova_fire_n_arm65_bbs","베베세N","3065","베베세N","특수기술(키보드 C) 버튼을 눌러 자신의 공격력을 30% 상승\m공중 전용 공격부품.\m스플 범위내 100% 데미지.","datan\common\n_arm65_bbs.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common_n_arm65_bbs_ed56efc7.obj","","724","444","datan/common/n_arm65_bbs.xfi","4","numeric_slot_code","","","0","","7","0:90:105|1:15:45|2:0:15|3:105:120|4:75:90|5:0:0|6:45:75","parsed"
"Firepower","UnitParts/ArmWeapons","nova_fire_n_arm66_skpo","스콜피오N","3066","스콜피오N","공격후 잠시동안 이동할 수 없습니다.","datan\common\n_arm66_skpo.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common_n_arm66_skpo_ba00c879.obj","","339","319","datan/common/n_arm66_skpo.xfi","4","numeric_slot_code","","","0","","7","0:90:105|1:15:45|2:0:15|3:105:120|4:75:90|5:0:0|6:45:75","parsed"
"Firepower","UnitParts/ArmWeapons","nova_fire_n_arm67_sts","스틱스N","3067","스틱스N","적 유닛 공격 시 적 유닛의 방어력을 2.5배로 인식합니다.\n적에게 주는 데미지 15%를 자신의 체력으로 회복 시킵니다.","datan\common\n_arm67_sts.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common_n_arm67_sts_11adf732.obj","","268","287","datan/common/n_arm67_sts.xfi","4","numeric_slot_code","","","0","","7","0:90:105|1:15:45|2:0:15|3:105:120|4:75:90|5:0:0|6:45:75","parsed"
"Firepower","UnitParts/ArmWeapons","nova_fire_n_arm68_roz","레이저N","3068","레이저N","","datan\common\n_arm68_roz.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common_n_arm68_roz_49d884c0.obj","","246","260","datan/common/n_arm68_roz.xfi","4","numeric_slot_code","","","0","","7","0:90:105|1:15:45|2:0:15|3:105:120|4:75:90|5:0:0|6:45:75","parsed"
"Firepower","UnitParts/ArmWeapons","nova_fire_n_arm69_rkog","리코일건N","3069","리코일건N","특수기술(키보드 C) 버튼을 눌러 자신의 스피드를 30 상승 시킵니다.","datan\common\n_arm69_rkog.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common_n_arm69_rkog_58048a89.obj","","628","394","datan/common/n_arm69_rkog.xfi","4","numeric_slot_code","","","0","","7","0:90:105|1:15:45|2:0:15|3:110:120|4:75:90|5:105:110|6:45:75","parsed"
"Firepower","UnitParts/ArmWeapons","nova_fire_n_arm70_hmsk","해머쇼크N","3070","해머쇼크N","특수기술(키보드 C) 버튼을 눌러 자신의 공격력을 50% 상승 시킵니다.","datan\common\n_arm70_hmsk.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common_n_arm70_hmsk_c454bc29.obj","","720","496","datan/common/n_arm70_hmsk.xfi","4","numeric_slot_code","","","0","","7","0:90:105|1:15:45|2:0:15|3:105:120|4:75:90|5:0:0|6:45:75","parsed"
"Firepower","UnitParts/ArmWeapons","","","","","","datan\common\ȣ��1_LBack.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common__1_LBack_40a0fc5e.obj","","223","166","datan/common/ȣ��1_LBack.xfi","lshd|1","named_attach_slot","lshd","1","1","0.786781;0.200079;-1.142331","4","0:0:40|2:40:60|1:60:100|4:100:120","parsed"
"Firepower","UnitParts/ArmWeapons","","","","","","datan\common\ȣ��1_RBack.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common__1_RBack_c8f8683c.obj","datan_common__1_RBack_c8f8683c.TGA","223","166","datan/common/ȣ��1_RBack.xfi","rshd|1","named_attach_slot","rshd","1","1","-0.786781;0.200079;-1.142331","4","0:0:40|2:40:60|1:60:100|4:100:120","parsed"
"Firepower","UnitParts/ArmWeapons","","","","","","datan\common\ȣ��2_LBack.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common__2_LBack_cbda495d.obj","","207","164","datan/common/ȣ��2_LBack.xfi","lshd|1","named_attach_slot","lshd","1","1","1.216028;0.185198;-0.950507","4","0:0:30|2:30:80|1:80:140|4:140:150","parsed"
"Firepower","UnitParts/ArmWeapons","","","","","","datan\common\ȣ��2_RBack.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common__2_RBack_0173b3cf.obj","datan_common__2_RBack_0173b3cf.TGA","207","164","datan/common/ȣ��2_RBack.xfi","rshd|1","named_attach_slot","rshd","1","1","-1.216026;0.185198;-0.950507","4","0:0:30|2:30:80|1:80:140|4:140:150","parsed"
"Firepower","UnitParts/ArmWeapons","nova_fire_s_arm48_nmsz","S Arm48 Nmsz","3048","","","datan\common\s_arm48_nmsz.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common_s_arm48_nmsz_03b0ea0b.obj","","234","199","datan/common/s_arm48_nmsz.xfi","4","numeric_slot_code","","","0","","7","0:90:105|1:15:45|2:0:15|3:105:120|4:75:90|5:0:0|6:45:75","parsed"
"Firepower","UnitParts/ArmWeapons","nova_fire_s_arm49_rkog","S Arm49 Rkog","3049","","","datan\common\s_arm49_rkog.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common_s_arm49_rkog_525451bc.obj","","628","394","datan/common/s_arm49_rkog.xfi","4","numeric_slot_code","","","0","","7","0:90:105|1:15:45|2:0:15|3:110:120|4:75:90|5:105:110|6:45:75","parsed"
"Firepower","UnitParts/ArmWeapons","nova_fire_s_arm50_hmsk","해머쇼크S","3050","해머쇼크S","특수기술(키보드 C) 버튼을 눌러 자신의 방어력을 상승 시킵니다.","datan\common\s_arm50_hmsk.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common_s_arm50_hmsk_ec006bf8.obj","","720","496","datan/common/s_arm50_hmsk.xfi","4","numeric_slot_code","","","0","","7","0:90:105|1:15:45|2:0:15|3:105:120|4:75:90|5:0:0|6:45:75","parsed"
"Firepower","UnitParts/ArmWeapons","nova_fire_s_arm51_roz","S Arm51 Roz","3051","","","datan\common\s_arm51_roz.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common_s_arm51_roz_6ed5f51f.obj","","246","260","datan/common/s_arm51_roz.xfi","4","numeric_slot_code","","","0","","7","0:90:105|1:15:45|2:0:15|3:105:120|4:75:90|5:0:0|6:45:75","parsed"
"Firepower","UnitParts/ArmWeapons","nova_fire_s_arm52_bzk","바주카S","3052","바주카S","","datan\common\s_arm52_bzk.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common_s_arm52_bzk_40a35d86.obj","","566","444","datan/common/s_arm52_bzk.xfi","4","numeric_slot_code","","","0","","7","0:90:105|1:15:45|2:0:15|3:110:120|4:75:90|5:0:0|6:45:75","parsed"
"Firepower","UnitParts/ArmWeapons","nova_fire_s_arm53_ons","오닉스S","3053","오닉스S","적 유닛의 방어력 10를 무시합니다.","datan\common\s_arm53_ons.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common_s_arm53_ons_e0664aa7.obj","","330","285","datan/common/s_arm53_ons.xfi","4","numeric_slot_code","","","0","","7","0:90:105|1:15:45|2:0:15|3:105:120|4:75:90|5:0:0|6:45:75","parsed"
"Firepower","UnitParts/ArmWeapons","nova_fire_s_arm54_onoo","아누아이S","3054","아누아이S","방어력 60을 무시\m스타쉽, 포퍼스에게는 30% 추가데미지를 줍니다.\m지상 유닛으로 조립하여도 공중 적 유닛에게는 모든 데미지를 줍니다.","datan\common\s_arm54_onoo.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common_s_arm54_onoo_9d8e9730.obj","","256","292","datan/common/s_arm54_onoo.xfi","4","numeric_slot_code","","","0","","7","0:90:105|1:15:45|2:0:15|3:105:120|4:75:90|5:0:0|6:45:75","parsed"
"Firepower","UnitParts/ArmWeapons","nova_fire_ss0_arm82_msg","Ss0 Arm82 Msg","3082","","","datan\common\ss0_arm82_msg.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common_ss0_arm82_msg_8721b685.obj","datan_common_ss0_arm82_msg_8721b685.bmp","660","422","datan/common/ss0_arm82_msg.xfi","4","numeric_slot_code","","","0","","7","0:0:15|1:15:45|2:45:60|3:60:70|4:70:85|5:85:90|6:90:120","parsed"
"Firepower","UnitParts/ArmWeapons","nova_fire_ss0_arm83_amg","Ss0 Arm83 Amg","3083","","","datan\common\ss0_arm83_amg.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common_ss0_arm83_amg_06c70060.obj","datan_common_ss0_arm83_amg_06c70060.bmp","672","413","datan/common/ss0_arm83_amg.xfi","4","numeric_slot_code","","","0","","7","0:0:15|1:15:45|2:45:60|3:60:70|4:70:85|5:85:90|6:90:120","parsed"
"Firepower","UnitParts/ArmWeapons","nova_fire_ss0_arm84_skoob","Ss0 Arm84 Skoob","3084","","","datan\common\ss0_arm84_skoob.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common_ss0_arm84_skoob_5de01f91.obj","datan_common_ss0_arm84_skoob_5de01f91.bmp","798","472","datan/common/ss0_arm84_skoob.xfi","4","numeric_slot_code","","","0","","7","0:0:15|1:15:45|2:45:60|3:60:70|4:70:85|5:85:90|6:90:120","parsed"
"Firepower","UnitParts/ArmWeapons","nova_fire_ss0_arm85_sppoo","Ss0 Arm85 Sppoo","3085","","","datan\common\ss0_arm85_sppoo.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common_ss0_arm85_sppoo_30c6898f.obj","datan_common_ss0_arm85_sppoo_30c6898f.bmp","1434","798","datan/common/ss0_arm85_sppoo.xfi","4","numeric_slot_code","","","0","","7","0:0:15|1:15:45|2:45:60|3:60:70|4:70:85|5:85:90|6:90:120","parsed"
"Firepower","UnitParts/ArmWeapons","nova_fire_ss0_arm86_hmsk","Ss0 Arm86 Hmsk","3086","","","datan\common\ss0_arm86_hmsk.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common_ss0_arm86_hmsk_db701dfd.obj","datan_common_ss0_arm86_hmsk_db701dfd.bmp","1408","800","datan/common/ss0_arm86_hmsk.xfi","4","numeric_slot_code","","","0","","7","0:0:15|1:15:45|2:45:60|3:60:70|4:70:85|5:85:90|6:90:120","parsed"
"Firepower","UnitParts/ArmWeapons","nova_fire_ss0_arm87_dbkr","Ss0 Arm87 Dbkr","3087","","","datan\common\ss0_arm87_dbkr.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common_ss0_arm87_dbkr_180391aa.obj","datan_common_ss0_arm87_dbkr_180391aa.BMP","1292","804","datan/common/ss0_arm87_dbkr.xfi","4","numeric_slot_code","","","0","","7","0:0:15|1:15:45|2:45:60|3:60:70|4:70:85|5:85:90|6:90:120","parsed"
"Firepower","UnitParts/ArmWeapons","nova_fire_ss0_arm88_orns","Ss0 Arm88 Orns","3088","","","datan\common\ss0_arm88_orns.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common_ss0_arm88_orns_52e955fd.obj","datan_common_ss0_arm88_orns_52e955fd.bmp","1967","1211","datan/common/ss0_arm88_orns.xfi","4","numeric_slot_code","","","0","","7","0:0:15|1:15:45|2:45:60|3:60:70|4:70:85|5:85:90|6:90:120","parsed"
"Firepower","UnitParts/ArmWeapons","nova_fire_ss0_arm89_bnso","Ss0 Arm89 Bnso","3089","","","datan\common\ss0_arm89_bnso.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common_ss0_arm89_bnso_d7d0e9d9.obj","datan_common_ss0_arm89_bnso_d7d0e9d9.bmp","1197","696","datan/common/ss0_arm89_bnso.xfi","4","numeric_slot_code","","","0","","7","0:0:15|1:15:45|2:45:60|3:60:70|4:70:85|5:85:90|6:90:120","parsed"
"Firepower","UnitParts/ArmWeapons","nova_fire_ss0_arm90_skokr","Ss0 Arm90 Skokr","3090","","","datan\common\ss0_arm90_skokr.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common_ss0_arm90_skokr_dd8fb43a.obj","datan_common_ss0_arm90_skokr_dd8fb43a.bmp","2088","1248","datan/common/ss0_arm90_skokr.xfi","4","numeric_slot_code","","","0","","7","0:0:15|1:15:45|2:45:60|3:60:70|4:70:85|5:85:90|6:90:120","parsed"
"Firepower","UnitParts/ArmWeapons","nova_fire_ss0_arm91_snop","Ss0 Arm91 Snop","3091","","","datan\common\ss0_arm91_snop.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common_ss0_arm91_snop_365f7d38.obj","datan_common_ss0_arm91_snop_365f7d38.BMP","860","656","datan/common/ss0_arm91_snop.xfi","top","named_attach_slot","top","","0","","7","0:0:15|1:15:45|2:45:60|3:60:70|4:70:85|5:85:90|6:90:120","parsed"
"Firepower","UnitParts/ArmWeapons","nova_fire_ss0_arm92_ons","Ss0 Arm92 Ons","3092","","","datan\common\ss0_arm92_ons.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common_ss0_arm92_ons_787a65af.obj","datan_common_ss0_arm92_ons_787a65af.BMP","1262","780","datan/common/ss0_arm92_ons.xfi","top","named_attach_slot","top","","0","","7","0:0:15|1:16:45|2:46:60|3:61:70|4:71:85|5:86:90|6:91:120","parsed"
"Firepower","UnitParts/ArmWeapons","","","","","","datan\common\��Ʈ��_Front.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common___Front_ed8af927.obj","","254","199","datan/common/��Ʈ��_Front.xfi","front|0","named_attach_slot","front","0","0","","2","0:0:80|3:80:120","parsed"
"Firepower","UnitParts/ArmWeapons","","","","","","datan\common\ü�¸���_LArm.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common___LArm_44ad0d6a.obj","datan_common___LArm_44ad0d6a.TGA","255","198","datan/common/ü�¸���_LArm.xfi","larm|0","named_attach_slot","larm","0","0","","2","0:0:80|3:80:120","parsed"
"Firepower","UnitParts/ArmWeapons","","","","","","datan\common\ü�¸���_RArm.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common___RArm_9ad7bf94.obj","","255","198","datan/common/ü�¸���_RArm.xfi","rarm|0","named_attach_slot","rarm","0","0","","2","0:0:80|3:80:120","parsed"
"Firepower","UnitParts/ArmWeapons","","","","","","datan\common\���ݿ���_Top.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common___Top_d75185b2.obj","","468","260","datan/common/���ݿ���_Top.xfi","top|0","named_attach_slot","top","0","0","","2","0:0:80|3:80:120","parsed"
"Firepower","UnitParts/ArmWeapons","","","","","","datan\common\공격오라_Top.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common___Top_c6ede1c8.obj","","468","260","datan/common/공격오라_Top.xfi","top|0","named_attach_slot","top","0","0","","2","0:0:80|3:80:120","parsed"
"Firepower","UnitParts/ArmWeapons","","","","","","datan\common\공중타워링.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common_2635d864.obj","datan_common_2635d864.TGA","241","153","datan/common/공중타워링.xfi","0","numeric_slot_code","","","1","-0.000511;0.000394;-0.000005","1","0:0:11","parsed"
"Firepower","UnitParts/ArmWeapons","","","","","","datan\common\네온날개_LBack.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common___LBack_edc3d983.obj","datan_common___LBack_edc3d983.png","1000","412","datan/common/네온날개_LBack.xfi","lshd","named_attach_slot","lshd","","1","1.786781;0.200079;-1.142331","5","0:0:40|1:80:80|2:40:80|3:0:0|4:80:100","parsed"
"Firepower","UnitParts/ArmWeapons","","","","","","datan\common\네온날개_RBack.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common___RBack_15b0d048.obj","datan_common___RBack_15b0d048.png","1038","412","datan/common/네온날개_RBack.xfi","rshd","named_attach_slot","rshd","","1","0;0;0","5","0:0:40|1:80:80|2:40:80|3:0:0|4:80:100","parsed"
"Firepower","UnitParts/ArmWeapons","","","","","","datan\common\방어업_LArm.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common___LArm_b21e8b05.obj","datan_common___LArm_b21e8b05.TGA","232","262","datan/common/방어업_LArm.xfi","larm|0","named_attach_slot","larm","0","0","","2","0:0:80|3:80:120","parsed"
"Firepower","UnitParts/ArmWeapons","","","","","","datan\common\방어업_RArm.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common___RArm_6a3eb2ba.obj","","232","262","datan/common/방어업_RArm.xfi","rarm|0","named_attach_slot","rarm","0","0","","2","0:0:80|3:80:120","parsed"
"Firepower","UnitParts/ArmWeapons","","","","","","datan\common\방어오라_Top.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common___Top_044b7b03.obj","","230","179","datan/common/방어오라_Top.xfi","top|0","named_attach_slot","top","0","0","","2","0:0:80|3:80:120","parsed"
"Firepower","UnitParts/ArmWeapons","","","","","","datan\common\센서_Front.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common___Front_9f4ed7ea.obj","datan_common___Front_9f4ed7ea.TGA","244","216","datan/common/센서_Front.xfi","front|0","named_attach_slot","front","0","0","","2","0:0:80|3:80:120","parsed"
"Firepower","UnitParts/ArmWeapons","","","","","","datan\common\수리오라_Top.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common___Top_feef3dc4.obj","","330","296","datan/common/수리오라_Top.xfi","top|0","named_attach_slot","top","0","0","","2","0:0:80|3:80:160","parsed"
"Firepower","UnitParts/ArmWeapons","","","","","","datan\common\스캐너_Front.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common___Front_3391fcf0.obj","datan_common___Front_3391fcf0.TGA","150","167","datan/common/스캐너_Front.xfi","front|0","named_attach_slot","front","0","0","","2","0:0:80|3:80:120","parsed"
"Firepower","UnitParts/ArmWeapons","","","","","","datan\common\와트셀_Front.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common___Front_b3b585cc.obj","","254","199","datan/common/와트셀_Front.xfi","front|0","named_attach_slot","front","0","0","","2","0:0:80|3:80:120","parsed"
"Firepower","UnitParts/ArmWeapons","","","","","","datan\common\지대공01_LArm.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common__01_LArm_640b5687.obj","datan_common__01_LArm_640b5687.TGA","292","260","datan/common/지대공01_LArm.xfi","larm|0","named_attach_slot","larm","0","0","","2","0:0:30|3:30:50","parsed"
"Firepower","UnitParts/ArmWeapons","","","","","","datan\common\지대공01_RArm.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common__01_RArm_00e299dc.obj","","292","260","datan/common/지대공01_RArm.xfi","rarm|0","named_attach_slot","rarm","0","0","","2","0:0:30|3:30:50","parsed"
"Firepower","UnitParts/ArmWeapons","","","","","","datan\common\지대공02_LArm.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common__02_LArm_1d7c3b10.obj","datan_common__02_LArm_1d7c3b10.TGA","234","256","datan/common/지대공02_LArm.xfi","larm|0","named_attach_slot","larm","0","0","","2","0:0:30|3:30:50","parsed"
"Firepower","UnitParts/ArmWeapons","","","","","","datan\common\지대공02_RArm.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common__02_RArm_6ada290d.obj","","234","256","datan/common/지대공02_RArm.xfi","rarm|0","named_attach_slot","rarm","0","0","","2","0:0:30|3:30:50","parsed"
"Firepower","UnitParts/ArmWeapons","","","","","","datan\common\지대지01_LArm.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common__01_LArm_94384af1.obj","datan_common__01_LArm_94384af1.TGA","314","230","datan/common/지대지01_LArm.xfi","larm|0","named_attach_slot","larm","0","0","","2","0:0:30|3:30:45","parsed"
"Firepower","UnitParts/ArmWeapons","","","","","","datan\common\지대지01_RArm.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common__01_RArm_a29b71ff.obj","datan_common__01_RArm_a29b71ff.bmp","314","230","datan/common/지대지01_RArm.xfi","rarm|0","named_attach_slot","rarm","0","0","","2","0:0:30|3:30:45","parsed"
"Firepower","UnitParts/ArmWeapons","","","","","","datan\common\지대지02_LArm.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common__02_LArm_7bfb5a2c.obj","datan_common__02_LArm_7bfb5a2c.TGA","292","240","datan/common/지대지02_LArm.xfi","larm|0","named_attach_slot","larm","0","0","","2","0:0:30|3:30:45","parsed"
"Firepower","UnitParts/ArmWeapons","","","","","","datan\common\지대지02_RArm.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common__02_RArm_9486bbf9.obj","","292","240","datan/common/지대지02_RArm.xfi","rarm|0","named_attach_slot","rarm","0","0","","2","0:0:30|3:30:45","parsed"
"Firepower","UnitParts/ArmWeapons","","","","","","datan\common\지대지공01_LArm.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common__01_LArm_2b6669b6.obj","datan_common__01_LArm_2b6669b6.TGA","287","236","datan/common/지대지공01_LArm.xfi","larm|0","named_attach_slot","larm","0","0","","2","0:0:30|3:65:75","parsed"
"Firepower","UnitParts/ArmWeapons","","","","","","datan\common\지대지공01_RArm.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common__01_RArm_0667c163.obj","","287","236","datan/common/지대지공01_RArm.xfi","rarm|0","named_attach_slot","rarm","0","0","","2","0:0:30|3:65:75","parsed"
"Firepower","UnitParts/ArmWeapons","","","","","","datan\common\지대지공02_LArm.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common__02_LArm_53c67977.obj","datan_common__02_LArm_53c67977.TGA","623","507","datan/common/지대지공02_LArm.xfi","larm|0","named_attach_slot","larm","0","0","","2","0:0:40|3:40:50","parsed"
"Firepower","UnitParts/ArmWeapons","","","","","","datan\common\지대지공02_RArm.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common__02_RArm_f6928141.obj","","623","507","datan/common/지대지공02_RArm.xfi","rarm|0","named_attach_slot","rarm","0","0","","2","0:0:40|3:40:50","parsed"
"Firepower","UnitParts/ArmWeapons","","","","","","datan\common\체력리젠_LArm.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common___LArm_fe1dd94e.obj","datan_common___LArm_fe1dd94e.TGA","255","198","datan/common/체력리젠_LArm.xfi","larm|0","named_attach_slot","larm","0","0","","2","0:0:80|3:80:120","parsed"
"Firepower","UnitParts/ArmWeapons","","","","","","datan\common\체력리젠_RArm.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common___RArm_d4053cff.obj","","255","198","datan/common/체력리젠_RArm.xfi","rarm|0","named_attach_slot","rarm","0","0","","2","0:0:80|3:80:120","parsed"
"Firepower","UnitParts/ArmWeapons","","","","","","datan\common\타워어깨미사일.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common_98999013.obj","datan_common_98999013.TGA","42","60","datan/common/타워어깨미사일.xfi","-1","numeric_slot_code","","","0","","1","0:0:10","parsed"
"Firepower","UnitParts/ArmWeapons","","","","","","datan\common\타워팔형공중미사일.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common_02735106.obj","datan_common_02735106.TGA","50","70","datan/common/타워팔형공중미사일.xfi","-1","numeric_slot_code","","","0","","1","0:0:10","parsed"
